ID_Venta,Fecha,ID_Producto,ID_Cliente,ID_Vendedor,Cantidad,Precio_Unitario,Descuento,Total_Venta,Costo_Unitario,Utilidad
VTA04290,2025-12-02,P001,C001,V004,4,1200,15,4080.0,900,1200
VTA04291,2024-05-21,P005,C007,V009,2,100,15,170.0,60,80
VTA04292,2024-11-24,P004,C003,V007,5,300,15,1275.0,200,500
VTA04293,2024-05-24,P002,C011,V002,5,800,15,3400.0,600,1000
VTA04294,2025-08-31,P004,C019,V002,4,300,5,1140.0,200,400
VTA04295,2024-09-03,P005,C008,V010,5,100,5,475.0,60,200
VTA04296,2025-12-11,P002,C017,V009,4,800,0,3200.0,600,800
VTA04297,2025-02-26,P005,C013,V004,2,100,10,180.0,60,80
VTA04298,2025-09-28,P001,C018,V007,4,1200,10,4320.0,900,1200
VTA04299,2024-09-03,P005,C002,V005,1,100,10,90.0,60,40
VTA04300,2025-02-14,P003,C013,V002,5,150,5,712.5,90,300
VTA04301,2024-11-05,P001,C014,V002,2,1200,0,2400.0,900,600
VTA04302,2024-03-06,P005,C018,V010,4,100,5,380.0,60,160
VTA04303,2025-09-22,P002,C015,V006,3,800,15,2040.0,600,600
VTA04304,2024-10-24,P001,C012,V010,2,1200,5,2280.0,900,600
VTA04305,2025-06-07,P005,C020,V002,2,100,0,200.0,60,80
VTA04306,2025-02-16,P001,C004,V006,2,1200,15,2040.0,900,600
VTA04307,2025-12-07,P003,C016,V010,2,150,5,285.0,90,120
VTA04308,2024-11-01,P002,C003,V009,1,800,0,800.0,600,200
VTA04309,2024-05-30,P005,C010,V001,5,100,5,475.0,60,200
VTA04310,2024-05-09,P004,C002,V006,1,300,10,270.0,200,100
VTA04311,2025-07-23,P001,C010,V008,4,1200,0,4800.0,900,1200
VTA04312,2024-02-13,P005,C015,V009,3,100,5,285.0,60,120
VTA04313,2025-01-25,P004,C019,V004,1,300,10,270.0,200,100
VTA04314,2025-11-09,P002,C018,V004,3,800,15,2040.0,600,600
VTA04315,2024-03-10,P002,C006,V007,5,800,0,4000.0,600,1000
VTA04316,2024-12-23,P001,C011,V006,1,1200,10,1080.0,900,300
VTA04317,2024-01-30,P004,C009,V006,5,300,15,1275.0,200,500
VTA04318,2025-03-01,P002,C012,V005,1,800,0,800.0,600,200
VTA04319,2025-07-11,P005,C019,V009,1,100,15,85.0,60,40
VTA04320,2025-01-27,P002,C016,V007,4,800,10,2880.0,600,800
VTA04321,2024-12-25,P002,C017,V008,4,800,0,3200.0,600,800
VTA04322,2025-02-15,P003,C018,V007,2,150,10,270.0,90,120
VTA04323,2024-02-15,P004,C017,V010,5,300,0,1500.0,200,500
VTA04324,2024-11-18,P004,C011,V010,2,300,0,600.0,200,200
VTA04325,2024-01-24,P004,C014,V009,2,300,5,570.0,200,200
VTA04326,2024-01-05,P005,C005,V006,3,100,0,300.0,60,120
VTA04327,2024-11-22,P005,C005,V003,1,100,5,95.0,60,40
VTA04328,2025-04-07,P004,C013,V008,1,300,10,270.0,200,100
VTA04329,2025-10-04,P005,C003,V010,5,100,0,500.0,60,200
VTA04330,2024-11-24,P004,C006,V006,1,300,15,255.0,200,100
VTA04331,2025-06-18,P004,C010,V004,3,300,0,900.0,200,300
VTA04332,2025-12-28,P005,C005,V001,4,100,0,400.0,60,160
VTA04333,2024-01-15,P005,C016,V007,2,100,10,180.0,60,80
VTA04334,2024-09-20,P004,C013,V010,2,300,0,600.0,200,200
VTA04335,2024-08-26,P005,C020,V003,4,100,15,340.0,60,160
VTA04336,2024-03-23,P005,C008,V009,1,100,0,100.0,60,40
VTA04337,2024-09-06,P003,C016,V005,5,150,15,637.5,90,300
VTA04338,2024-02-20,P002,C020,V009,1,800,5,760.0,600,200
VTA04339,2025-07-28,P003,C014,V010,5,150,0,750.0,90,300
VTA04340,2024-10-27,P001,C003,V002,4,1200,5,4560.0,900,1200
VTA04341,2024-08-09,P005,C011,V007,2,100,15,170.0,60,80
VTA04342,2024-05-19,P005,C002,V010,3,100,15,255.0,60,120
VTA04343,2024-03-26,P002,C016,V008,4,800,15,2720.0,600,800
VTA04344,2024-12-30,P002,C003,V006,1,800,10,720.0,600,200
VTA04345,2025-09-26,P003,C009,V001,2,150,5,285.0,90,120
VTA04346,2024-10-14,P004,C006,V005,2,300,10,540.0,200,200
VTA04347,2024-05-25,P002,C007,V005,1,800,10,720.0,600,200
VTA04348,2024-11-12,P004,C001,V001,4,300,15,1020.0,200,400
VTA04349,2025-11-28,P002,C016,V001,2,800,15,1360.0,600,400
VTA04350,2024-11-10,P005,C016,V004,3,100,10,270.0,60,120
VTA04351,2024-11-10,P005,C011,V010,2,100,10,180.0,60,80
VTA04352,2024-12-29,P003,C009,V004,4,150,5,570.0,90,240
VTA04353,2025-01-22,P001,C009,V002,4,1200,10,4320.0,900,1200
VTA04354,2025-11-29,P001,C011,V006,5,1200,10,5400.0,900,1500
VTA04355,2024-06-03,P003,C015,V005,3,150,5,427.5,90,180
VTA04356,2024-04-10,P003,C013,V003,5,150,5,712.5,90,300
VTA04357,2025-01-18,P002,C010,V009,2,800,10,1440.0,600,400
VTA04358,2025-10-10,P003,C020,V008,4,150,10,540.0,90,240
VTA04359,2025-03-01,P002,C005,V004,5,800,0,4000.0,600,1000
VTA04360,2024-06-25,P005,C013,V007,2,100,10,180.0,60,80
VTA04361,2024-05-31,P001,C014,V010,4,1200,15,4080.0,900,1200
VTA04362,2024-02-04,P003,C003,V009,3,150,10,405.0,90,180
VTA04363,2025-04-26,P001,C001,V010,1,1200,0,1200.0,900,300
VTA04364,2024-09-13,P002,C009,V003,4,800,5,3040.0,600,800
VTA04365,2025-05-12,P004,C006,V010,5,300,5,1425.0,200,500
VTA04366,2024-05-03,P002,C015,V009,4,800,10,2880.0,600,800
VTA04367,2024-10-08,P002,C018,V004,2,800,0,1600.0,600,400
VTA04368,2024-10-13,P001,C001,V005,4,1200,15,4080.0,900,1200
VTA04369,2024-03-09,P002,C020,V003,1,800,5,760.0,600,200
VTA04370,2025-08-18,P002,C005,V003,5,800,10,3600.0,600,1000
VTA04371,2024-04-13,P001,C018,V009,3,1200,10,3240.0,900,900
VTA04372,2025-08-27,P001,C008,V008,1,1200,10,1080.0,900,300
VTA04373,2025-05-27,P005,C020,V010,4,100,15,340.0,60,160
VTA04374,2024-01-24,P005,C017,V005,4,100,5,380.0,60,160
VTA04375,2025-09-10,P004,C009,V007,1,300,5,285.0,200,100
VTA04376,2025-11-09,P005,C010,V004,3,100,15,255.0,60,120
VTA04377,2025-07-31,P004,C014,V009,4,300,5,1140.0,200,400
VTA04378,2025-12-05,P002,C011,V008,2,800,5,1520.0,600,400
VTA04379,2025-05-10,P004,C009,V001,2,300,10,540.0,200,200
VTA04380,2024-10-14,P004,C001,V005,3,300,10,810.0,200,300
VTA04381,2025-05-17,P005,C014,V007,2,100,10,180.0,60,80
VTA04382,2024-02-23,P004,C005,V009,3,300,0,900.0,200,300
VTA04383,2025-03-07,P005,C004,V007,4,100,15,340.0,60,160
VTA04384,2025-11-09,P004,C003,V007,5,300,10,1350.0,200,500
VTA04385,2025-08-29,P005,C002,V006,1,100,0,100.0,60,40
VTA04386,2025-01-16,P002,C006,V001,4,800,0,3200.0,600,800
VTA04387,2025-05-11,P005,C009,V009,1,100,5,95.0,60,40
VTA04388,2025-01-12,P001,C004,V003,1,1200,5,1140.0,900,300
VTA04389,2024-02-01,P003,C013,V002,5,150,0,750.0,90,300
VTA04390,2024-03-08,P003,C014,V002,3,150,0,450.0,90,180
VTA04391,2024-09-10,P004,C007,V001,3,300,0,900.0,200,300
VTA04392,2025-01-22,P001,C011,V005,2,1200,15,2040.0,900,600
VTA04393,2025-09-09,P001,C001,V010,1,1200,15,1020.0,900,300
VTA04394,2025-05-17,P005,C008,V004,5,100,5,475.0,60,200
VTA04395,2024-05-09,P003,C006,V007,5,150,10,675.0,90,300
VTA04396,2024-01-08,P003,C009,V009,3,150,5,427.5,90,180
VTA04397,2024-11-04,P005,C005,V001,4,100,0,400.0,60,160
VTA04398,2025-03-30,P005,C002,V003,1,100,5,95.0,60,40
VTA04399,2025-06-12,P001,C019,V006,3,1200,10,3240.0,900,900
VTA04400,2024-12-12,P004,C011,V006,4,300,0,1200.0,200,400
VTA04401,2025-06-03,P005,C011,V005,5,100,15,425.0,60,200
VTA04402,2024-11-18,P003,C015,V002,5,150,10,675.0,90,300
VTA04403,2024-06-18,P005,C016,V009,4,100,10,360.0,60,160
VTA04404,2025-02-01,P001,C005,V010,1,1200,10,1080.0,900,300
VTA04405,2025-09-16,P001,C015,V008,2,1200,15,2040.0,900,600
VTA04406,2025-02-28,P005,C018,V004,5,100,0,500.0,60,200
VTA04407,2025-12-19,P003,C014,V003,3,150,5,427.5,90,180
VTA04408,2024-07-08,P002,C018,V006,2,800,15,1360.0,600,400
VTA04409,2025-11-02,P002,C004,V004,1,800,5,760.0,600,200
VTA04410,2024-04-09,P001,C013,V010,2,1200,5,2280.0,900,600
VTA04411,2024-01-05,P003,C013,V004,1,150,10,135.0,90,60
VTA04412,2024-03-30,P003,C018,V010,4,150,5,570.0,90,240
VTA04413,2024-10-20,P003,C013,V001,5,150,15,637.5,90,300
VTA04414,2024-11-07,P003,C013,V007,1,150,10,135.0,90,60
VTA04415,2024-06-26,P002,C001,V002,4,800,0,3200.0,600,800
VTA04416,2024-01-28,P002,C015,V008,1,800,15,680.0,600,200
VTA04417,2025-09-14,P001,C009,V007,3,1200,15,3060.0,900,900
VTA04418,2025-05-20,P005,C020,V007,3,100,0,300.0,60,120
VTA04419,2024-01-07,P004,C004,V006,3,300,5,855.0,200,300
VTA04420,2025-01-02,P002,C016,V002,1,800,0,800.0,600,200
VTA04421,2025-04-12,P005,C015,V009,4,100,5,380.0,60,160
VTA04422,2025-07-29,P004,C006,V002,1,300,0,300.0,200,100
VTA04423,2025-05-04,P005,C007,V005,3,100,0,300.0,60,120
VTA04424,2025-11-23,P002,C007,V010,4,800,15,2720.0,600,800
VTA04425,2025-03-03,P001,C012,V010,2,1200,5,2280.0,900,600
VTA04426,2025-09-11,P004,C002,V006,1,300,5,285.0,200,100
VTA04427,2025-02-02,P004,C019,V010,3,300,10,810.0,200,300
VTA04428,2025-07-04,P003,C013,V005,5,150,0,750.0,90,300
VTA04429,2024-08-09,P005,C013,V007,4,100,10,360.0,60,160
VTA04430,2024-12-12,P001,C010,V001,4,1200,0,4800.0,900,1200
VTA04431,2025-05-01,P005,C019,V001,1,100,5,95.0,60,40
VTA04432,2025-06-02,P002,C015,V010,3,800,5,2280.0,600,600
VTA04433,2024-09-19,P005,C005,V003,4,100,5,380.0,60,160
VTA04434,2024-01-20,P002,C006,V010,2,800,15,1360.0,600,400
VTA04435,2025-09-03,P005,C013,V009,2,100,10,180.0,60,80
VTA04436,2025-10-15,P005,C006,V007,1,100,15,85.0,60,40
VTA04437,2025-01-04,P003,C014,V004,2,150,10,270.0,90,120
VTA04438,2025-03-15,P005,C006,V004,5,100,10,450.0,60,200
VTA04439,2024-02-17,P002,C014,V008,1,800,10,720.0,600,200
VTA04440,2024-11-25,P004,C005,V006,4,300,0,1200.0,200,400
VTA04441,2025-08-20,P001,C007,V010,3,1200,10,3240.0,900,900
VTA04442,2024-05-13,P005,C018,V007,3,100,0,300.0,60,120
VTA04443,2024-12-26,P002,C007,V003,4,800,15,2720.0,600,800
VTA04444,2024-06-26,P001,C012,V008,2,1200,0,2400.0,900,600
VTA04445,2024-10-24,P005,C013,V008,3,100,5,285.0,60,120
VTA04446,2024-06-25,P004,C015,V002,4,300,5,1140.0,200,400
VTA04447,2024-04-18,P002,C006,V007,2,800,0,1600.0,600,400
VTA04448,2025-09-12,P001,C004,V006,5,1200,15,5100.0,900,1500
VTA04449,2024-10-11,P004,C004,V008,4,300,10,1080.0,200,400
VTA04450,2024-11-01,P005,C020,V006,1,100,10,90.0,60,40
VTA04451,2024-01-30,P005,C018,V006,5,100,10,450.0,60,200
VTA04452,2024-06-14,P001,C003,V008,3,1200,15,3060.0,900,900
VTA04453,2025-04-14,P002,C005,V008,4,800,0,3200.0,600,800
VTA04454,2025-06-11,P005,C001,V010,4,100,0,400.0,60,160
VTA04455,2025-01-25,P002,C019,V010,2,800,10,1440.0,600,400
VTA04456,2025-03-23,P001,C006,V004,5,1200,5,5700.0,900,1500
VTA04457,2025-09-02,P003,C005,V003,5,150,10,675.0,90,300
VTA04458,2025-02-18,P001,C009,V001,3,1200,10,3240.0,900,900
VTA04459,2025-08-28,P001,C012,V006,1,1200,10,1080.0,900,300
VTA04460,2025-10-07,P005,C013,V001,5,100,5,475.0,60,200
VTA04461,2025-02-23,P001,C009,V001,5,1200,10,5400.0,900,1500
VTA04462,2024-11-01,P003,C003,V006,2,150,5,285.0,90,120
VTA04463,2025-06-17,P001,C020,V006,2,1200,15,2040.0,900,600
VTA04464,2025-09-23,P002,C018,V001,3,800,5,2280.0,600,600
VTA04465,2025-02-08,P001,C006,V006,1,1200,5,1140.0,900,300
VTA04466,2024-02-06,P004,C012,V007,1,300,15,255.0,200,100
VTA04467,2025-01-23,P002,C007,V010,4,800,0,3200.0,600,800
VTA04468,2025-03-16,P002,C016,V009,1,800,0,800.0,600,200
VTA04469,2025-12-23,P004,C020,V003,1,300,0,300.0,200,100
VTA04470,2024-03-03,P003,C015,V001,3,150,15,382.5,90,180
VTA04471,2024-08-17,P004,C020,V006,3,300,0,900.0,200,300
VTA04472,2024-05-12,P003,C018,V009,3,150,5,427.5,90,180
VTA04473,2024-04-08,P004,C019,V008,5,300,0,1500.0,200,500
VTA04474,2025-10-21,P003,C012,V009,3,150,5,427.5,90,180
VTA04475,2024-08-10,P005,C012,V004,2,100,5,190.0,60,80
VTA04476,2024-04-05,P004,C007,V005,2,300,5,570.0,200,200
VTA04477,2025-02-18,P005,C010,V006,4,100,10,360.0,60,160
VTA04478,2024-05-30,P003,C003,V009,1,150,15,127.5,90,60
VTA04479,2024-09-28,P002,C014,V010,4,800,15,2720.0,600,800
VTA04480,2024-11-01,P005,C007,V001,2,100,5,190.0,60,80
VTA04481,2024-04-28,P005,C015,V007,1,100,5,95.0,60,40
VTA04482,2024-07-21,P001,C004,V001,3,1200,15,3060.0,900,900
VTA04483,2025-05-06,P003,C014,V005,2,150,5,285.0,90,120
VTA04484,2024-10-28,P003,C019,V005,1,150,10,135.0,90,60
VTA04485,2025-07-21,P004,C005,V005,5,300,10,1350.0,200,500
VTA04486,2025-06-20,P005,C019,V005,4,100,15,340.0,60,160
VTA04487,2025-09-14,P004,C012,V003,5,300,10,1350.0,200,500
VTA04488,2024-04-30,P002,C008,V001,1,800,0,800.0,600,200
VTA04489,2024-02-03,P005,C010,V003,1,100,0,100.0,60,40
VTA04490,2025-04-11,P004,C019,V009,3,300,0,900.0,200,300
VTA04491,2024-02-18,P003,C004,V007,5,150,0,750.0,90,300
VTA04492,2024-01-05,P004,C008,V008,4,300,5,1140.0,200,400
VTA04493,2024-10-01,P001,C015,V009,3,1200,15,3060.0,900,900
VTA04494,2025-03-08,P002,C005,V010,4,800,15,2720.0,600,800
VTA04495,2024-09-22,P004,C019,V008,3,300,15,765.0,200,300
VTA04496,2024-10-01,P005,C009,V003,5,100,5,475.0,60,200
VTA04497,2024-09-08,P005,C001,V007,1,100,0,100.0,60,40
VTA04498,2025-07-25,P004,C005,V003,2,300,0,600.0,200,200
VTA04499,2024-05-04,P005,C012,V009,4,100,10,360.0,60,160
VTA04500,2025-02-19,P001,C013,V003,2,1200,15,2040.0,900,600
VTA04501,2025-01-26,P005,C018,V005,3,100,5,285.0,60,120
VTA04502,2025-05-11,P001,C017,V003,3,1200,15,3060.0,900,900
VTA04503,2025-08-20,P003,C003,V006,3,150,15,382.5,90,180
VTA04504,2025-05-04,P005,C005,V006,4,100,15,340.0,60,160
VTA04505,2025-10-18,P003,C015,V006,3,150,10,405.0,90,180
VTA04506,2024-02-10,P003,C020,V007,3,150,0,450.0,90,180
VTA04507,2024-10-28,P001,C016,V006,1,1200,10,1080.0,900,300
VTA04508,2024-11-03,P003,C002,V002,1,150,0,150.0,90,60
VTA04509,2024-06-23,P001,C013,V009,1,1200,15,1020.0,900,300
VTA04510,2025-02-08,P001,C012,V010,4,1200,10,4320.0,900,1200
VTA04511,2024-08-30,P002,C006,V007,4,800,5,3040.0,600,800
VTA04512,2025-07-07,P001,C006,V005,1,1200,5,1140.0,900,300
VTA04513,2024-09-30,P002,C011,V010,2,800,10,1440.0,600,400
VTA04514,2025-09-05,P004,C001,V007,2,300,5,570.0,200,200
VTA04515,2025-07-03,P001,C002,V009,2,1200,15,2040.0,900,600
VTA04516,2024-11-12,P004,C008,V006,1,300,0,300.0,200,100
VTA04517,2025-10-02,P004,C002,V009,5,300,10,1350.0,200,500
VTA04518,2024-02-02,P002,C008,V003,4,800,15,2720.0,600,800
VTA04519,2024-02-07,P002,C016,V002,5,800,15,3400.0,600,1000
VTA04520,2024-06-11,P005,C007,V001,2,100,10,180.0,60,80
VTA04521,2025-09-06,P001,C008,V009,1,1200,5,1140.0,900,300
VTA04522,2024-05-02,P005,C005,V004,3,100,10,270.0,60,120
VTA04523,2025-05-30,P001,C011,V004,5,1200,15,5100.0,900,1500
VTA04524,2025-12-21,P003,C001,V001,5,150,5,712.5,90,300
VTA04525,2025-01-25,P001,C019,V005,3,1200,0,3600.0,900,900
VTA04526,2024-10-19,P005,C002,V003,2,100,5,190.0,60,80
VTA04527,2024-08-02,P005,C020,V005,2,100,5,190.0,60,80
VTA04528,2025-11-25,P004,C018,V009,5,300,0,1500.0,200,500
VTA04529,2025-08-16,P001,C005,V006,1,1200,10,1080.0,900,300
VTA04530,2024-10-22,P001,C019,V007,1,1200,10,1080.0,900,300
VTA04531,2024-10-08,P003,C020,V004,1,150,0,150.0,90,60
VTA04532,2024-12-26,P003,C001,V002,3,150,10,405.0,90,180
VTA04533,2025-11-27,P005,C010,V001,4,100,5,380.0,60,160
VTA04534,2024-05-29,P004,C017,V006,5,300,10,1350.0,200,500
VTA04535,2025-12-16,P001,C015,V010,2,1200,10,2160.0,900,600
VTA04536,2025-10-09,P004,C010,V001,3,300,15,765.0,200,300
VTA04537,2025-02-11,P001,C004,V009,5,1200,10,5400.0,900,1500
VTA04538,2025-09-11,P005,C010,V008,3,100,0,300.0,60,120
VTA04539,2024-11-02,P004,C006,V010,4,300,15,1020.0,200,400
VTA04540,2025-11-17,P004,C013,V002,2,300,15,510.0,200,200
VTA04541,2025-08-28,P003,C001,V008,2,150,5,285.0,90,120
VTA04542,2024-07-19,P004,C017,V001,1,300,0,300.0,200,100
VTA04543,2024-06-27,P004,C010,V002,3,300,15,765.0,200,300
VTA04544,2024-02-12,P005,C019,V008,4,100,15,340.0,60,160
VTA04545,2024-06-18,P002,C002,V005,2,800,15,1360.0,600,400
VTA04546,2025-07-30,P005,C008,V004,1,100,15,85.0,60,40
VTA04547,2025-01-25,P003,C012,V007,2,150,0,300.0,90,120
VTA04548,2025-05-22,P005,C001,V003,2,100,5,190.0,60,80
VTA04549,2025-12-05,P002,C010,V006,1,800,5,760.0,600,200
VTA04550,2024-07-18,P005,C005,V010,3,100,5,285.0,60,120
VTA04551,2024-06-26,P003,C012,V002,4,150,5,570.0,90,240
VTA04552,2024-04-23,P002,C010,V001,5,800,10,3600.0,600,1000
VTA04553,2024-12-29,P005,C001,V009,1,100,0,100.0,60,40
VTA04554,2025-05-19,P002,C012,V003,5,800,5,3800.0,600,1000
VTA04555,2025-12-26,P002,C003,V007,4,800,15,2720.0,600,800
VTA04556,2025-06-11,P002,C005,V006,1,800,10,720.0,600,200
VTA04557,2024-05-09,P002,C013,V009,3,800,10,2160.0,600,600
VTA04558,2025-12-25,P003,C006,V007,2,150,15,255.0,90,120
VTA04559,2024-03-11,P002,C005,V007,2,800,10,1440.0,600,400
VTA04560,2025-03-05,P003,C013,V005,4,150,15,510.0,90,240
VTA04561,2024-11-10,P001,C006,V009,2,1200,0,2400.0,900,600
VTA04562,2025-10-03,P001,C015,V002,4,1200,15,4080.0,900,1200
VTA04563,2024-05-12,P005,C017,V004,4,100,0,400.0,60,160
VTA04564,2025-03-01,P005,C014,V005,5,100,0,500.0,60,200
VTA04565,2024-04-24,P002,C005,V002,2,800,15,1360.0,600,400
VTA04566,2024-03-02,P001,C002,V009,2,1200,10,2160.0,900,600
VTA04567,2025-10-21,P002,C015,V008,1,800,10,720.0,600,200
VTA04568,2025-10-02,P002,C007,V008,5,800,0,4000.0,600,1000
VTA04569,2024-07-17,P004,C007,V001,4,300,10,1080.0,200,400
VTA04570,2024-03-13,P004,C011,V004,1,300,10,270.0,200,100
VTA04571,2025-01-11,P005,C003,V010,2,100,15,170.0,60,80
VTA04572,2024-05-26,P005,C018,V009,4,100,0,400.0,60,160
VTA04573,2024-08-19,P004,C003,V006,1,300,15,255.0,200,100
VTA04574,2025-04-28,P005,C018,V008,1,100,0,100.0,60,40
VTA04575,2025-04-06,P002,C019,V005,3,800,15,2040.0,600,600
VTA04576,2025-11-06,P005,C009,V004,5,100,5,475.0,60,200
VTA04577,2024-08-05,P004,C018,V006,1,300,10,270.0,200,100
VTA04578,2025-06-13,P002,C004,V004,5,800,0,4000.0,600,1000
VTA04579,2024-11-27,P003,C010,V007,2,150,15,255.0,90,120
VTA04580,2025-07-02,P002,C008,V005,3,800,15,2040.0,600,600
VTA04581,2025-08-21,P004,C010,V004,5,300,5,1425.0,200,500
VTA04582,2024-04-11,P001,C014,V006,1,1200,5,1140.0,900,300
VTA04583,2024-12-13,P001,C011,V007,2,1200,10,2160.0,900,600
VTA04584,2025-04-09,P005,C009,V001,5,100,0,500.0,60,200
VTA04585,2024-06-27,P004,C014,V008,4,300,5,1140.0,200,400
VTA04586,2024-10-01,P003,C016,V010,3,150,15,382.5,90,180
VTA04587,2025-09-19,P002,C008,V005,5,800,15,3400.0,600,1000
VTA04588,2024-08-25,P001,C001,V002,5,1200,0,6000.0,900,1500
VTA04589,2025-03-14,P004,C001,V002,4,300,10,1080.0,200,400
VTA04590,2025-12-12,P005,C005,V010,2,100,10,180.0,60,80
VTA04591,2025-01-31,P004,C012,V007,5,300,5,1425.0,200,500
VTA04592,2025-06-23,P001,C006,V005,1,1200,10,1080.0,900,300
VTA04593,2025-02-10,P004,C018,V007,3,300,5,855.0,200,300
VTA04594,2025-11-15,P003,C003,V007,1,150,10,135.0,90,60
VTA04595,2024-12-02,P001,C017,V002,1,1200,0,1200.0,900,300
VTA04596,2024-04-28,P005,C001,V005,4,100,0,400.0,60,160
VTA04597,2024-09-03,P001,C003,V001,1,1200,10,1080.0,900,300
VTA04598,2025-07-14,P004,C008,V006,2,300,0,600.0,200,200
VTA04599,2025-05-30,P005,C010,V008,5,100,10,450.0,60,200
VTA04600,2024-08-27,P005,C011,V010,5,100,5,475.0,60,200
VTA04601,2025-06-28,P003,C018,V007,2,150,5,285.0,90,120
VTA04602,2024-09-03,P005,C014,V001,4,100,10,360.0,60,160
VTA04603,2025-10-21,P004,C010,V006,5,300,15,1275.0,200,500
VTA04604,2025-09-04,P004,C017,V005,1,300,0,300.0,200,100
VTA04605,2024-02-28,P002,C009,V008,2,800,5,1520.0,600,400
VTA04606,2025-01-14,P003,C001,V002,5,150,0,750.0,90,300
VTA04607,2025-03-20,P001,C015,V003,5,1200,10,5400.0,900,1500
VTA04608,2025-04-02,P005,C018,V009,5,100,15,425.0,60,200
VTA04609,2025-12-16,P003,C006,V005,3,150,0,450.0,90,180
VTA04610,2025-12-12,P001,C006,V001,3,1200,5,3420.0,900,900
VTA04611,2024-03-08,P002,C008,V006,4,800,0,3200.0,600,800
VTA04612,2024-02-26,P005,C010,V002,2,100,15,170.0,60,80
VTA04613,2025-03-28,P005,C015,V006,1,100,0,100.0,60,40
VTA04614,2025-09-04,P001,C016,V008,3,1200,15,3060.0,900,900
VTA04615,2025-10-08,P005,C009,V009,1,100,0,100.0,60,40
VTA04616,2025-11-29,P003,C008,V005,5,150,10,675.0,90,300
VTA04617,2024-01-06,P002,C015,V004,3,800,10,2160.0,600,600
VTA04618,2025-05-04,P002,C006,V003,1,800,15,680.0,600,200
VTA04619,2024-01-04,P002,C020,V006,4,800,10,2880.0,600,800
VTA04620,2025-10-24,P003,C020,V010,2,150,10,270.0,90,120
VTA04621,2025-01-11,P002,C015,V004,1,800,5,760.0,600,200
VTA04622,2024-02-06,P004,C012,V001,5,300,10,1350.0,200,500
VTA04623,2024-06-08,P005,C010,V007,2,100,5,190.0,60,80
VTA04624,2024-07-29,P004,C012,V001,4,300,10,1080.0,200,400
VTA04625,2025-12-26,P003,C011,V002,1,150,10,135.0,90,60
VTA04626,2024-07-20,P002,C005,V001,5,800,0,4000.0,600,1000
VTA04627,2024-08-13,P005,C016,V007,4,100,15,340.0,60,160
VTA04628,2024-05-14,P003,C011,V010,3,150,0,450.0,90,180
VTA04629,2025-04-24,P004,C005,V005,5,300,0,1500.0,200,500
VTA04630,2024-03-16,P003,C018,V005,2,150,10,270.0,90,120
VTA04631,2024-06-18,P004,C010,V007,4,300,5,1140.0,200,400
VTA04632,2024-01-09,P002,C011,V009,2,800,0,1600.0,600,400
VTA04633,2025-10-06,P004,C019,V008,5,300,5,1425.0,200,500
VTA04634,2024-03-05,P002,C013,V003,2,800,0,1600.0,600,400
VTA04635,2025-03-02,P002,C013,V005,4,800,15,2720.0,600,800
VTA04636,2025-06-22,P003,C020,V003,2,150,0,300.0,90,120
VTA04637,2024-03-15,P004,C012,V010,4,300,5,1140.0,200,400
VTA04638,2025-12-03,P002,C011,V007,1,800,10,720.0,600,200
VTA04639,2025-08-18,P005,C007,V008,3,100,10,270.0,60,120
VTA04640,2025-12-01,P001,C015,V010,3,1200,5,3420.0,900,900
VTA04641,2024-03-17,P005,C019,V006,4,100,5,380.0,60,160
VTA04642,2024-07-11,P005,C013,V009,5,100,10,450.0,60,200
VTA04643,2024-04-10,P001,C002,V010,2,1200,5,2280.0,900,600
VTA04644,2025-05-22,P002,C007,V002,4,800,0,3200.0,600,800
VTA04645,2024-11-05,P002,C020,V010,2,800,0,1600.0,600,400
VTA04646,2024-03-08,P001,C019,V002,3,1200,0,3600.0,900,900
VTA04647,2024-08-04,P004,C020,V007,5,300,5,1425.0,200,500
VTA04648,2024-06-16,P002,C005,V001,3,800,10,2160.0,600,600
VTA04649,2024-09-23,P005,C006,V007,4,100,15,340.0,60,160
VTA04650,2025-12-24,P001,C004,V001,3,1200,0,3600.0,900,900
VTA04651,2025-06-10,P004,C020,V008,4,300,10,1080.0,200,400
VTA04652,2025-02-26,P004,C018,V005,1,300,0,300.0,200,100
VTA04653,2025-08-07,P005,C019,V003,1,100,15,85.0,60,40
VTA04654,2025-06-06,P001,C001,V001,3,1200,0,3600.0,900,900
VTA04655,2024-11-09,P002,C013,V008,5,800,5,3800.0,600,1000
VTA04656,2024-09-16,P005,C020,V004,1,100,10,90.0,60,40
VTA04657,2024-02-18,P002,C004,V005,4,800,5,3040.0,600,800
VTA04658,2025-05-24,P005,C011,V005,5,100,15,425.0,60,200
VTA04659,2024-06-01,P002,C006,V001,5,800,15,3400.0,600,1000
VTA04660,2024-08-20,P002,C006,V004,4,800,10,2880.0,600,800
VTA04661,2024-08-02,P003,C017,V007,5,150,10,675.0,90,300
VTA04662,2025-07-16,P004,C019,V002,4,300,5,1140.0,200,400
VTA04663,2025-03-28,P004,C002,V008,3,300,15,765.0,200,300
VTA04664,2025-03-08,P003,C020,V008,5,150,10,675.0,90,300
VTA04665,2025-06-08,P002,C014,V005,3,800,10,2160.0,600,600
VTA04666,2025-02-03,P005,C012,V004,1,100,0,100.0,60,40
VTA04667,2025-03-02,P005,C020,V006,5,100,0,500.0,60,200
VTA04668,2024-01-15,P004,C012,V002,1,300,0,300.0,200,100
